"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Hspd1",1.19023105405292e-123,0.505665025200244,0.582,0.198,3.02580538561334e-119
"1700016P03Rik",1.32330581735426e-123,0.52271659288061,0.895,0.476,3.36410804887801e-119
"Stk40",1.7478725647765e-123,0.518423337364277,0.742,0.345,4.44344163417481e-119
"Dnaja1",5.02819233269552e-123,0.692153856551473,0.862,0.581,1.27826705481785e-118
"Cnksr2",5.14201655668895e-123,0.56781901940485,0.998,0.985,1.30720344904147e-118
"Mcu",8.10469140422352e-123,0.768783100610926,0.897,0.686,2.0603746487817e-118
"Fyb2",1.68563413145409e-122,0.602888684180432,0.547,0.176,4.28521908898258e-118
"Got1",3.80195677346701e-122,0.5800864962851,0.716,0.337,9.66533450950784e-118
"Atp6v0b",4.63862689209861e-122,0.541789161474164,0.987,0.951,1.17923172850931e-117
"Map4k3",4.99823774501253e-122,0.627319886360671,0.943,0.778,1.27065199953708e-117
"Atp5j",5.99264173993653e-122,0.532622230959742,0.651,0.264,1.52344938312666e-117
"Col27a1",2.34546335260631e-121,0.56429954963893,0.304,0.015,5.96263693499576e-117
"Adgra2",8.48756155824735e-121,0.389721649750882,0.369,0.05,2.15770789933764e-116
"Ppm1e",1.3543889534888e-120,0.590188156612215,0.987,0.926,3.44312759755922e-116
"Ppargc1a",3.42436257328125e-120,0.823053790563592,0.757,0.424,8.70541453379559e-116
"Rhoq",3.72229668896545e-120,0.473747678283862,0.487,0.128,9.46282264268796e-116
"Egr2",4.36860958752682e-120,0.402268753734488,0.368,0.048,1.11058792934107e-115
"C030004G16Rik",6.5839916888721e-120,0.389670200713875,0.307,0.017,1.67378236714507e-115
"Gm41609",6.63611590677708e-120,0.811729231291766,0.8,0.501,1.68703338582087e-115
"Sertm1",1.22903165968058e-119,0.545454752077159,0.373,0.056,3.12444428523996e-115
"Elob",2.28957485507364e-119,0.538308947287129,0.598,0.215,5.82055719656821e-115
"Enox1",2.7891441995401e-119,0.854818202238057,0.956,0.876,7.09056238407085e-115
"Rbks",3.30597439801401e-119,0.514420078654265,0.531,0.163,8.40444811463121e-115
"Gng4",3.34173057236915e-119,0.494973898700625,0.476,0.121,8.49534746107686e-115
"Ralgapa1",7.27222461643236e-119,0.544094396403116,0.985,0.918,1.84874494198943e-114
"Wdfy1",8.02804750651493e-119,0.516516663834926,0.674,0.298,2.04089023710623e-114
"Itpk1",3.11774975079707e-117,0.555486424389832,0.645,0.279,7.92594341647632e-113
"Tspyl1",1.31637585112044e-116,0.522570240184863,0.49,0.139,3.34649068871838e-112
"Etv3",1.38839902030986e-116,0.450477848115002,0.515,0.152,3.52958798943173e-112
"Nrxn3",1.65464994977881e-116,0.64322916707689,0.997,0.992,4.20645110232769e-112
"Clstn3",2.32507383901771e-116,0.573159114012374,0.896,0.627,5.91080271355082e-112
"Tcf25",4.3811346391799e-116,0.585726074156887,0.933,0.752,1.11377204797231e-111
"Map7d1",2.26139117403448e-115,0.537873488537698,0.752,0.396,5.74890864263045e-111
"Gm47283",2.88306353581705e-115,0.498491374324651,0.984,0.935,7.32932412075411e-111
"Atp5k",3.40898264692627e-115,0.48659029916914,0.585,0.208,8.66631568501598e-111
"Tbc1d1",3.78756204034329e-115,0.722001788461121,0.77,0.46,9.6287402189607e-111
"Lingo1",4.08537058718462e-115,0.581934645138188,0.954,0.812,1.03858291067407e-110
"Mapk6",2.68804160741221e-114,0.557103373526396,0.638,0.268,6.83353937436331e-110
"Ldha",2.96455023370929e-114,0.546633959563052,0.558,0.192,7.53647960413576e-110
"Pfkfb3",4.07682224949652e-114,0.57772535318347,0.554,0.203,1.03640975226701e-109
"Rnf227",7.59752080120959e-114,0.633140263226771,0.611,0.251,1.9314417380835e-109
"Atp6v1a",7.76421877163881e-114,0.564105063066158,0.858,0.547,1.97381969612602e-109
"Sec24d",1.32730655234712e-113,0.45516427002146,0.531,0.161,3.37427871737684e-109
"Car12",2.44107822387101e-113,0.503752361405792,0.38,0.065,6.20570906072489e-109
"Prss23",2.80820197600337e-113,0.390806996750015,0.333,0.037,7.13901106339576e-109
"Saraf",3.09710681840953e-113,0.557872620046651,0.762,0.407,7.87346495376071e-109
"Ndufc1",7.53898413297501e-113,0.41946568720295,0.449,0.106,1.91656054628491e-108
"Stmn4",8.5094762739125e-113,0.467342377834055,0.69,0.302,2.16327905835404e-108
"Map1lc3a",8.77156634044539e-113,0.516097408370745,0.591,0.223,2.22990759506803e-108
"Baiap2l1",1.28636434417182e-112,0.401140553388683,0.372,0.06,3.27019543575359e-108
"Tubb2a",1.52528471183323e-112,0.657677293338373,0.694,0.337,3.87757879442243e-108
"Grb2",1.69207415909472e-112,0.585375277162686,0.747,0.405,4.30159092725059e-108
"Gm50100",2.93307825201447e-112,0.458298857685459,0.417,0.091,7.45647153227119e-108
"Prx",3.12313099818415e-112,0.382655895024121,0.303,0.023,7.93962362358374e-108
"Tmem163",3.2417095152252e-112,1.07442736561205,0.468,0.137,8.2410739296055e-108
"Kcna4",6.28724219744322e-112,0.47796334029,0.576,0.211,1.59834271143402e-107
"Dusp4",7.65577962533993e-112,0.326844177862289,0.326,0.034,1.94625229635392e-107
"Map4",1.07034274613861e-111,0.593219444684778,0.863,0.583,2.72102532923357e-107
"Cox7c",1.6653297594181e-111,0.537103714086585,0.825,0.494,4.2336013143927e-107
"Klhl40",2.05855925532331e-111,0.378166742579316,0.304,0.024,5.23326933888292e-107
"Obsl1",2.17776564743084e-111,0.469056662959403,0.487,0.139,5.53631582889869e-107
"Pla2g4a",3.25406108164916e-111,0.404543237341155,0.273,0.009,8.2724740817685e-107
"Fth1",4.93144335971014e-111,0.717242103547432,0.847,0.557,1.25367153090551e-106
"Ubash3b",5.99698129852619e-111,0.646264896886776,0.526,0.182,1.52455258571133e-106
"Pcdh8",1.34704229883031e-110,0.676735965110906,0.363,0.062,3.4244509320864e-106
"Ckb",2.55208509625017e-110,0.707849476220848,0.943,0.78,6.48791073168717e-106
"Trnp1",5.54826156572946e-110,0.484019384142684,0.533,0.177,1.41047905523974e-105
"Ier5",7.47020726655949e-110,0.540498548499344,0.614,0.247,1.89907609130475e-105
"Tgfb1i1",2.49566043929833e-109,0.337959806887326,0.384,0.07,6.34446796878421e-105
"Med13",5.36401900096844e-109,0.630735297437085,0.909,0.702,1.3636409104262e-104
"Atp5h",6.07632985031831e-109,0.504537844165506,0.681,0.314,1.54472457454792e-104
"Ccdc88c",8.28049321375722e-108,0.60803699753928,0.653,0.304,2.10506698480136e-103
"Pfdn2",1.35083049217979e-107,0.474488234721988,0.568,0.209,3.43408127721947e-103
"Fbxw7",1.76898542769106e-107,0.632845086140957,0.949,0.811,4.49711475427622e-103
"Pawr",3.11992362130949e-107,0.450615593920133,0.324,0.039,7.93146983009299e-103
"Srp9",6.54434931043515e-107,0.451561229747636,0.567,0.203,1.66370448169882e-102
"1700085D07Rik",2.21645097458135e-106,0.537268484754448,0.824,0.481,5.63466166758071e-102
"Arl4d",3.35729427276464e-106,0.381017488402703,0.339,0.047,8.53491350022226e-102
"Prkar2a",7.05815443618238e-106,0.513514073761137,0.659,0.307,1.79432402076628e-101
"Cdh6",1.43642208655047e-105,1.16604262577686,0.75,0.516,3.65167222842861e-101
"Rps16",1.43694741004e-105,0.410250797926886,0.565,0.193,3.65300770580369e-101
"Cycs",6.37523887214001e-105,0.404933161166229,0.51,0.159,1.62071322607543e-100
"Gm46367",3.18787400200423e-104,0.57313348566618,0.894,0.692,8.10421328789516e-100
"Pdlim5",3.23472264830163e-104,0.464058150127059,0.283,0.021,8.22331191651241e-100
"Igf2bp2",7.82327132749508e-104,0.473302265189382,0.305,0.034,1.9888320368758e-99
"Kcnk10",1.44217182214002e-103,1.02301261955845,0.65,0.344,3.66628920624436e-99
"Cox5a",1.88387940453436e-103,0.499873948501537,0.641,0.29,4.78919822220725e-99
"Col4a1",2.63547767185597e-103,0.637432035222617,0.717,0.4,6.69991133739224e-99
"Stx4a",2.8958001227377e-103,0.439468272356533,0.587,0.228,7.36170307202378e-99
"Amph",4.18657977781489e-103,0.69280230668375,0.947,0.88,1.0643123111161e-98
"Bok",4.77342211678826e-103,0.386732677905841,0.362,0.065,1.21349937052991e-98
"Higd1a",8.17452715640264e-103,0.457211868262921,0.641,0.275,2.07812829370068e-98
"B530045E10Rik",2.48407941795463e-102,0.499080145169662,0.28,0.021,6.31502669632427e-98
"Chst11",1.36207321216079e-101,0.676455852857823,0.681,0.357,3.46266251995516e-97
"Zdbf2",1.68933998577876e-101,0.557479798886319,0.658,0.292,4.29464011184677e-97
"Glra1",2.02724441766929e-101,0.342473701568511,0.262,0.012,5.15366075859886e-97
"Sphk1",2.23684551791954e-101,0.283237405539508,0.251,0.007,5.68650867565505e-97
"Epm2aip1",2.27725231302672e-101,0.43893721738476,0.609,0.258,5.78923083017652e-97
"Kremen1",4.54471137684223e-101,0.354767789081557,0.429,0.106,1.15535652622083e-96
"Gm48708",8.26295896414806e-101,0.354930242228869,0.323,0.046,2.10060942786572e-96
"Inpp4b",9.74693927421788e-101,0.53638086144443,0.751,0.352,2.47786690229167e-96
"Rpl38",1.01671246443262e-100,0.463453687017553,0.634,0.278,2.5846864270806e-96
"Mthfd1l",1.70864323821951e-100,0.689823061159178,0.699,0.384,4.34371284020165e-96
"Rpl36al",1.87437664779719e-100,0.41698824350464,0.507,0.163,4.76504031403001e-96
"Hint1",2.50794128992319e-100,0.514306193641688,0.636,0.288,6.37568834724274e-96
"Rem2",8.48491834881539e-100,0.317847548770353,0.262,0.014,2.15703594263585e-95
"Plk2",8.96690013630768e-100,0.576120559865931,0.795,0.49,2.27956535265214e-95
"Diras2",2.20922337919484e-99,0.570901551303126,0.644,0.298,5.61628767458912e-95
"Srxn1",2.24983429025939e-99,0.378996175733521,0.338,0.057,5.71952873269743e-95
"Ankrd13c",2.66027449678483e-99,0.57764139651119,0.804,0.506,6.7629498257264e-95
"Gm10827",9.43016628992817e-99,0.624358240377401,0.416,0.121,2.39733687422554e-94
"Grasp",1.3456457536096e-98,0.469419863149219,0.651,0.298,3.42090063482633e-94
"Nefm",1.82136508497031e-98,0.66747952494498,0.524,0.199,4.63027431901152e-94
"Nedd9",1.83249609680776e-98,0.398322379305305,0.359,0.068,4.65857157730468e-94
"Sccpdh",2.05588723277162e-98,0.388940572117519,0.393,0.089,5.22647652315202e-94
"Plxna4os3",4.30916610956023e-98,0.505699802602019,0.579,0.238,1.0954762083724e-93
"Mib1",1.08377984908108e-97,0.515145887812263,0.934,0.755,2.75518513233393e-93
"Ecel1",1.12335914255909e-97,0.359052141924915,0.23,0.002,2.85580361221372e-93
"Jsrp1",1.24061985179098e-97,0.29808626269318,0.284,0.027,3.15390378722303e-93
"4930587E11Rik",2.03634419654373e-97,0.768084224253359,0.749,0.472,5.17679421645347e-93
"Ran",3.68818149159115e-97,0.389780311074799,0.483,0.15,9.37609498792301e-93
"Rrp36",5.29949026472127e-97,0.339082124902681,0.396,0.092,1.34723641509744e-92
"Ltbp1",5.4813277007026e-97,0.888217868960026,0.353,0.076,1.39346312807261e-92
"4930415C11Rik",7.32064251380504e-97,0.507606019219293,0.866,0.558,1.86105373985952e-92
"Ndufc2",1.85354937667501e-96,0.498482929067284,0.572,0.234,4.71209322538321e-92
"Neb",2.50501150309825e-96,0.350456229657628,0.281,0.028,6.36824024317636e-92
"Ier2",2.72654961134518e-96,0.339518067092688,0.361,0.071,6.93143442196173e-92
"Por",3.51802702030631e-96,0.471647032760871,0.66,0.32,8.9435282910227e-92
"Tnc",3.93653722960418e-96,0.985073926622723,0.237,0.006,1.00074649450997e-91
"4732471J01Rik",4.28894824067597e-96,0.628050565922601,0.862,0.646,1.09033642174465e-91
"Gramd1b",4.70074863540567e-96,0.670620364437365,0.947,0.828,1.19502431809283e-91
"Nup98",5.76515986003416e-96,0.470018009052616,0.882,0.634,1.46561893961788e-91
"Rab11fip3",1.48268212779635e-95,0.522140998003782,0.911,0.742,3.76927450528387e-91
"Ccdc6",1.49958403757101e-95,0.432543117759326,0.689,0.345,3.81224254031303e-91
"Kcnc1",1.56618318156455e-95,0.521194396101164,0.743,0.438,3.98155088417339e-91
"Acan",1.65171197561166e-95,0.461086855030031,0.226,0.002,4.19898218439997e-91
"Sgms1",4.77532636776151e-95,0.503528350748612,0.903,0.703,1.21398346921233e-90
"Scoc",5.74309415560078e-95,0.442032568439031,0.515,0.189,1.46000939623683e-90
"Galnt17",8.06793381028213e-95,0.74892827700113,0.9,0.724,2.05103013324992e-90
"Anxa11",8.15838173342883e-95,0.560181452553078,0.604,0.282,2.07402380427228e-90
"Ppp2ca",1.18718891798019e-94,0.488211796571112,0.725,0.388,3.01807166728924e-90
"Coch",1.2899095066008e-94,0.80389213470892,0.471,0.173,3.27920794768054e-90
"Cenpp",2.12379959463096e-94,0.453547179727435,0.603,0.251,5.39912332947083e-90
"Hdac4",2.96156926812291e-94,0.611668421533086,0.871,0.643,7.52890139342205e-90
"D10Wsu102e",3.14333141262143e-94,0.556034128598863,0.814,0.535,7.99097711716619e-90
"Psd3",5.25031703823962e-94,0.511079813572403,0.978,0.897,1.33473559746128e-89
"Pum2",7.18486370150742e-94,0.497300412956827,0.888,0.667,1.82653605019722e-89
"Gm35520",2.37776302793551e-93,0.273134706493698,0.228,0.005,6.04474916961766e-89
"Mt3",2.88524217298886e-93,0.44698867429051,0.539,0.211,7.33486265217229e-89
"Gm16054",3.05984115374032e-93,0.42799585985563,0.543,0.205,7.77872818103865e-89
"Dctn3",4.18587669770911e-93,0.376988935863137,0.473,0.148,1.06413357409161e-88
"Uqcrb",4.69180671160431e-93,0.421501096570424,0.518,0.188,1.19275110222405e-88
"Snu13",5.07440443772286e-93,0.41602652336747,0.504,0.174,1.29001509615791e-88
"Gne",7.88712145759023e-93,0.497983464036784,0.427,0.131,2.00506401694859e-88
"Hsd17b12",8.77398858298535e-93,0.483249601262271,0.667,0.33,2.23052337756654e-88
"Rasa4",1.0852372279192e-92,0.310479788068994,0.269,0.025,2.75889008081619e-88
"Pex5",1.27328722530522e-92,0.364002204407036,0.521,0.192,3.23695078417093e-88
"Tpd52",1.44011125624024e-92,0.548637711842225,0.761,0.488,3.66105083561395e-88
"Nmnat2",1.52937972349482e-92,0.66939236541537,0.943,0.864,3.88798913306854e-88
"Rassf5",1.67271125620556e-92,0.34999352497631,0.389,0.096,4.25236655552578e-88
"Plod2",1.72550242982811e-92,0.392975400422425,0.332,0.061,4.38657227710902e-88
"Gm32405",2.41629634268699e-92,0.577660611527507,0.218,0.001,6.14270856237887e-88
"Vmp1",3.86916931244066e-92,0.639898853825757,0.878,0.691,9.83620222608664e-88
"Usp13",4.95992363738735e-92,0.506075557883524,0.724,0.4,1.26091178709661e-87
"Rgcc",8.76819491546126e-92,0.296344979420372,0.262,0.021,2.22905051140856e-87
"Rab6b",1.09328802635804e-91,0.478940233459531,0.94,0.781,2.77935682060741e-87
"Pdcd6",1.72248067508374e-91,0.376009303903195,0.519,0.188,4.37889037219789e-87
"Abca6",3.91845413866701e-91,0.290152038354021,0.282,0.034,9.96149411131928e-87
"Rps25",1.6044315483504e-90,0.359935117465857,0.476,0.154,4.0787858822164e-86
"Hs3st1",2.08379523629753e-90,0.48547820287555,0.441,0.141,5.29742424971558e-86
"Dok5",3.91523522220687e-90,0.61104432213099,0.71,0.406,9.95331098189431e-86
"Tpbg",8.10164391895091e-90,0.414959556744894,0.28,0.034,2.0595999170757e-85
"Traf5",8.29820068915117e-90,0.419448566066653,0.362,0.084,2.10956857919601e-85
"Rrp1",1.15903431961122e-89,0.379437959318193,0.598,0.257,2.94649704731563e-85
"Osgin2",1.39114690806094e-89,0.327308447301826,0.415,0.114,3.53657366967251e-85
"Slc5a3",2.0540652622513e-89,0.384428555107076,0.542,0.212,5.22184470969525e-85
"Lifr",2.81216777051929e-89,0.524214739969809,0.58,0.265,7.14909290621413e-85
"Fem1b",3.28853259644079e-89,0.422401119460572,0.598,0.268,8.36010756667178e-85
"Glis3",3.65003510211119e-89,1.15141483627976,0.368,0.096,9.27911923658707e-85
"Cox8a",3.67736139135434e-89,0.533768630903811,0.812,0.515,9.348588129101e-85
"Ftl1",3.74496249312234e-89,0.338868337299436,0.405,0.107,9.52044365001562e-85
"Gm32036",3.91083604792729e-89,0.719349582184316,0.333,0.072,9.94212740104076e-85
"Nrd1",4.44268431516326e-89,0.540040841688867,0.915,0.704,1.1294192066008e-84
"Smad1",4.67952526683866e-89,0.532693371253788,0.693,0.397,1.18962891333573e-84
"Ndufb7",6.24560623811949e-89,0.363258198823363,0.407,0.11,1.58775801785474e-84
"Txn1",7.94379910186471e-89,0.332896296475285,0.399,0.104,2.01947260767605e-84
"Snx30",8.60194431827426e-89,0.506274279688691,0.693,0.382,2.18678628459168e-84
"Eif3c",1.0971948137754e-88,0.43279407059846,0.651,0.311,2.78928865557982e-84
"Exoc5",1.19110973425577e-88,0.466697071273584,0.854,0.61,3.02803916642502e-84
"Pcdh17",1.25048354182971e-88,0.771751726048896,0.774,0.501,3.17897926003949e-84
"Phldb2",1.3171932919045e-88,0.399085025958625,0.255,0.023,3.34856878667962e-84
"Plagl1",4.08209086192119e-88,0.654334931228358,0.321,0.064,1.03774913891761e-83
"Cacybp",5.31651896342519e-88,0.347537708871332,0.473,0.157,1.35156545088195e-83
"Col20a1",5.81059546334324e-88,0.286379720413131,0.348,0.074,1.47716957869112e-83
"Atxn10",5.8557215927576e-88,0.505546322851398,0.897,0.677,1.48864154331084e-83
"Ttl",6.8324572577875e-88,0.396223978131494,0.529,0.207,1.73694728407474e-83
"Slc25a22",7.79837067306954e-88,0.438382666826275,0.578,0.252,1.98250179250774e-83
"Hagh",1.1005119027603e-87,0.475045625229449,0.687,0.361,2.79772135919724e-83
"Gosr2",1.18161421341878e-87,0.378649844580579,0.492,0.176,3.00389965335323e-83
"Crip2",1.53098770956015e-87,0.367829990982852,0.392,0.103,3.89207695524381e-83
"Oaz1",1.98501944196017e-87,0.474038393915727,0.712,0.375,5.04631642535114e-83
"Uqcr11",4.06514672534762e-87,0.335353521650262,0.449,0.139,1.03344160051787e-82
"Senp5",5.08131818109167e-87,0.512213865173012,0.84,0.609,1.29177270799712e-82
"Rasa2",6.9893307432518e-87,0.483824731373913,0.831,0.552,1.77682766154947e-82
"Eif5a",7.63223362938057e-87,0.351989516960826,0.497,0.177,1.94026643326113e-82
"Cstb",1.53375135595719e-86,0.310283409952915,0.314,0.056,3.89910269711436e-82
"Ndufs5",3.00447256126984e-86,0.397209865086971,0.575,0.238,7.63797014526019e-82
"Entpd7",3.24805137103504e-86,0.427354940764328,0.595,0.271,8.25719619544527e-82
"Rpl27",4.5696923863393e-86,0.388441894713059,0.592,0.252,1.16170719845518e-81
"Emd",4.89922822400802e-86,0.322063330815526,0.362,0.084,1.24548179910732e-81
"Zfp131",5.30881338620605e-86,0.425246226571452,0.706,0.374,1.3496065390413e-81
"Fgfr1",5.63627227942665e-86,0.427977164227685,0.346,0.079,1.43285313887584e-81
"Golga4",1.18526729539755e-85,0.47365696143296,0.854,0.61,3.01318651835966e-81
"Ppp3r1",2.35184169632383e-85,0.563600760752453,0.73,0.445,5.97885196039444e-81
"Sh3bgrl3",2.44111202810664e-85,0.368302394865951,0.466,0.156,6.2057949978527e-81
"Btbd9",2.64634599196529e-85,0.492508446051801,0.966,0.882,6.72754078077417e-81
"Ina",3.06871723812534e-85,0.453909597379704,0.687,0.347,7.80129296276223e-81
"Dynll2",3.63563218531966e-85,0.440708418228253,0.587,0.259,9.24250414151965e-81
"Man1a",4.736213597865e-85,0.980879804513695,0.603,0.314,1.20404022084924e-80
"Atp5e",5.06450992850643e-85,0.325095590414439,0.399,0.109,1.28749971402491e-80
"Rap1a",6.31092586718613e-85,0.485700735328706,0.703,0.395,1.60436357395606e-80
"Clmp",6.75454887242802e-85,0.734604521616901,0.618,0.33,1.71714141434865e-80
"Ndufa12",9.32794889072195e-85,0.366781629712777,0.502,0.187,2.37135116699933e-80
"Wscd1",1.35332741575209e-84,0.364075503577584,0.308,0.055,3.44042895632496e-80
"Anxa11os",2.11204288028186e-84,0.887115783029588,0.285,0.047,5.36923541025255e-80
"Col4a2",2.90731726597081e-84,0.563275670281962,0.731,0.44,7.39098195355098e-80
"Cd44",4.9276208026857e-84,0.507581159275414,0.232,0.017,1.25269976045876e-79
"Thbs1",5.02693753372908e-84,0.533012912279176,0.2,0.001,1.27794805982461e-79
"Stk19",5.02999414415123e-84,0.402466963366399,0.676,0.348,1.27872511132612e-79
"Usp53",5.74508087433473e-84,0.469665337785262,0.663,0.342,1.46051445987337e-79
"Micos10",7.91214397682048e-84,0.40227527525074,0.604,0.279,2.0114252417873e-79
"Gm15397",9.79922925733783e-84,0.250560071718005,0.251,0.025,2.49116006180042e-79
"Snap47",1.05143236200077e-83,0.445561141646831,0.718,0.389,2.67295135067837e-79
"Rexo2",3.04328569275571e-83,0.356659540547111,0.52,0.205,7.73664088812355e-79
"Gm45645",3.49647729131645e-83,0.492997855530103,0.561,0.258,8.88874456998468e-79
"Rock2",3.56434903608164e-83,0.423736472755611,0.986,0.92,9.06128811952674e-79
"Gipr",5.44566453916435e-83,0.302001196946692,0.241,0.021,1.38439683914636e-78
"Gm29676",6.87420732119633e-83,0.25852469936146,0.219,0.011,1.74756098519453e-78
"S100a10",1.01915638705732e-82,0.353615657665272,0.324,0.068,2.59089936717711e-78
"Rab7",1.23451974534184e-82,0.440228025203715,0.716,0.407,3.13839609660804e-78
"Atp2a2",1.82618378203489e-82,0.520975399436041,0.966,0.89,4.64252441068909e-78
"Slc4a10",2.01065940003485e-82,0.500552016156592,0.981,0.949,5.11149832676859e-78
"Gm45352",2.86763318775308e-82,0.352527455134051,0.4,0.116,7.29009708990588e-78
"Itsn2",3.37117701582869e-82,0.532661380360622,0.868,0.651,8.57020620963971e-78
"Lin54",3.51820170109901e-82,0.352042945207728,0.464,0.16,8.9439723645339e-78
"Kidins220",3.72112171271186e-82,0.670446948609365,0.947,0.864,9.4598356180561e-78
"Zfand5",4.07606476435489e-82,0.509388557031524,0.802,0.524,1.0362171843943e-77
"Cwc25",4.46189866889045e-82,0.404049379767203,0.521,0.212,1.13430387960533e-77
"Trpc3",4.66147552312926e-82,0.781000182818486,0.443,0.169,1.18504030748992e-77
"Arhgef37",5.64413412307138e-82,0.395643627654231,0.59,0.262,1.43485177676721e-77
"Apba2",5.76017934188868e-82,0.437672303893076,0.976,0.912,1.46435279229494e-77
"Ndufa1",7.08484979942116e-82,0.311597907143861,0.372,0.096,1.80111051600885e-77
"Med10",2.73542165152163e-81,0.34356032383027,0.415,0.126,6.9539889224983e-77
"Layn",3.97805462359242e-81,0.292303292716844,0.22,0.013,1.01130104640967e-76
"Rai14",4.97909242697956e-81,0.59227048616455,0.508,0.198,1.26578487678674e-76
"Ssh2",5.03426937725147e-81,0.492805021625667,0.97,0.9,1.27981196108487e-76
"2900089D17Rik",9.91869339326897e-81,0.298970204285928,0.326,0.07,2.52153023443684e-76
"Sub1",1.20474179354813e-80,0.493991699687945,0.744,0.443,3.06269458755806e-76
"Cox6c",1.26098072865783e-80,0.452402525014239,0.749,0.421,3.20566520839393e-76
"Aprt",1.90632784174506e-80,0.291727900806845,0.333,0.073,4.84626663928428e-76
"Dip2a",2.35451673020589e-80,0.44991215494188,0.74,0.427,5.98565243152942e-76
"Nos1ap",2.48036485205765e-80,0.674343543906,0.942,0.836,6.30558352690096e-76
"Dtx1",2.6352891633412e-80,0.354610839840246,0.509,0.199,6.69943211104601e-76
"Atp6v1f",3.35500665352854e-80,0.365263842477344,0.476,0.174,8.52909791460025e-76
"Ndufab1",4.75888482420021e-80,0.36308571486713,0.518,0.208,1.20980370000818e-75
"Ptprj",1.53263768336633e-79,0.5566259305886,0.966,0.922,3.89627151865388e-75
"Ednrb",1.86427700037277e-79,0.301063771734204,0.21,0.009,4.73936499034764e-75
"Csnk1d",2.25566688159211e-79,0.450987664563755,0.697,0.393,5.73435634638347e-75
"Ism1",2.27092446348864e-79,0.404375259511779,0.292,0.054,5.77314417108082e-75
"Cxcl17",2.50726525600236e-79,0.324361066992769,0.411,0.127,6.37396973380921e-75
"Cited2",2.65097210256807e-79,0.323156454946049,0.291,0.052,6.73930127914855e-75
"Rps8",3.59325147566175e-79,0.410196094670478,0.659,0.335,9.1347639014273e-75
"Slit2",3.95699558120564e-79,1.00410554660375,0.743,0.496,1.0059474166541e-74
"Fkbp1a",3.99938686296314e-79,0.469435474329894,0.797,0.525,1.01672412830249e-74
"ETV3L",6.24276774841829e-79,0.262930581405866,0.187,0,1.5870364170029e-74
"Prmt8",8.81473983632728e-79,0.527037594060488,0.803,0.537,2.24088316119112e-74
"Ywhah",1.18104069410977e-78,0.649114217669304,0.767,0.519,3.00244165256586e-74
"Slco3a1",1.53599701358848e-78,0.509938953064685,0.799,0.55,3.90481160794464e-74
"Kif5c",1.85540146292027e-78,0.442623095750967,0.961,0.851,4.71680159903591e-74
"Trmt61b",2.40445068788227e-78,0.525277876434824,0.519,0.227,6.11259453873432e-74
"Ehd3",2.56959228127227e-78,0.354526103909324,0.428,0.146,6.53241749745035e-74
"Slc25a25",2.89015833549534e-78,0.433757257258003,0.677,0.37,7.34736052049624e-74
"Gm49003",7.52880345580576e-78,0.509173972983456,0.61,0.311,1.91397241453494e-73
"Lama2",9.02460604174985e-78,0.869762108354479,0.317,0.077,2.29423534793365e-73
"Gcnt4",1.37944227250189e-77,0.268652279475608,0.267,0.041,3.5068181451543e-73
"Lhfp",1.66840162509547e-77,0.605323238552689,0.768,0.48,4.2414106113177e-73
"Heatr5a",2.07202944626659e-77,0.590030215133752,0.472,0.186,5.26751325829893e-73
"Sipa1l2",2.38559181973806e-77,0.454488199753113,0.489,0.201,6.06465152413809e-73
"Gm48678",6.65779477557325e-77,0.527368200235042,0.905,0.707,1.69254458784623e-72
"Elovl5",7.71855736182016e-77,0.385215833932611,0.445,0.159,1.96221165252192e-72
"Rpl13",1.43543055757159e-76,0.40830999935079,0.683,0.35,3.64915156345851e-72
"Mcl1",1.50398153515282e-76,0.321113773909535,0.474,0.175,3.8234218586655e-72
"Nop53",1.71026774621804e-76,0.289425139570774,0.331,0.077,4.34784266443551e-72
"Srrm4",1.72030170644213e-76,0.634917466533905,0.912,0.784,4.37335099811719e-72
"Tsc22d1",2.05488232903816e-76,0.456410379894764,0.95,0.824,5.22392185688081e-72
"Cenpf",2.44422498514317e-76,0.752896440552326,0.191,0.005,6.21370875723097e-72
"Dynll1",3.25098021815012e-76,0.513213770093594,0.782,0.51,8.26464191058124e-72
"Wipf3",3.47210646093608e-76,0.538321451390808,0.726,0.455,8.8267890449917e-72
"Gm14221",4.12097068015004e-76,0.264653197184068,0.18,0,1.04763316630774e-71
"Midn",4.49502527060207e-76,0.296938012836887,0.483,0.177,1.14272532429246e-71
"Epb41l1",4.64427668899003e-76,0.420898806980928,0.917,0.742,1.18066801987505e-71
"C1ql3",6.55775057216025e-76,1.39479133241786,0.604,0.379,1.66711135045458e-71
"Alkbh5",7.51081021337606e-76,0.408603540758943,0.566,0.264,1.90939817244446e-71
"Pdzd2",8.72762196889449e-76,0.680067637280915,0.874,0.712,2.21873605693236e-71
"Uhrf1bp1l",9.59869293919374e-76,0.465509579715163,0.823,0.569,2.44017971900183e-71
"Blnk",1.41202338219553e-75,0.389548794735635,0.333,0.081,3.58964584221748e-71
"Odc1",1.54101434327761e-75,0.302473715888376,0.316,0.071,3.91756666348034e-71
"Erc2",2.4739098248531e-75,0.562860215091244,0.999,0.998,6.28917355674154e-71
"Vdac3",2.89557349728769e-75,0.37916067207348,0.548,0.243,7.36112694480477e-71
"Parp8",3.35053764369239e-75,0.694527204230895,0.697,0.446,8.51773679779479e-71
